t,x,y,z,gripper
0.0,0.18,-0.15,0.025500000000000002,0.0
0.04,0.18,-0.15,0.025500000000000002,0.2081350378765754
0.08,0.18,-0.15,0.025500000000000002,0.40809706278913943
0.12,0.18,-0.15,0.025500000000000002,0.5917130617736808
0.16,0.18,-0.15,0.025500000000000002,0.7508100218661878
0.2,0.18,-0.15,0.025500000000000002,0.8772149301026495
0.24,0.18,-0.15,0.025500000000000002,0.9627547735190545
0.28,0.18,-0.15,0.025500000000000002,0.999256539151391
0.32,0.18,-0.15,0.025500000000000002,1.0
0.36,0.18,-0.15,0.025500000000000002,1.0
0.4,0.18,-0.15,0.025500000000000002,1.0
0.44,0.18,-0.15,0.025500000000000002,1.0
0.48,0.18,-0.15,0.025500000000000002,1.0
0.52,0.18,-0.15,0.025500000000000002,1.0
0.56,0.18,-0.15,0.025500000000000002,1.0
0.6,0.18,-0.15,0.025639896993397557,1.0
0.64,0.18,-0.15,0.02633076937562017,1.0
0.68,0.18,-0.15,0.027555256106301253,1.0
0.72,0.18,-0.15,0.029264176139499942,1.0
0.76,0.18,-0.15,0.031408348429275354,1.0
0.8,0.18,-0.15,0.03393859192968662,1.0
0.84,0.18,-0.15,0.03680572559479286,1.0
0.88,0.18,-0.15,0.039960568378653215,1.0
0.92,0.18,-0.15,0.04335393923532681,1.0
0.96,0.18,-0.15,0.04693665711887275,1.0
1.0,0.18,-0.15,0.05065954098335018,1.0
1.04,0.18,-0.15,0.05447340978281825,1.0
1.08,0.18,-0.15,0.05832908247133603,1.0
1.12,0.18,-0.15,0.062177378002962705,1.0
1.16,0.18,-0.15,0.06596911533175734,1.0
1.2,0.18,-0.15,0.06965511341177916,1.0
1.24,0.18,-0.15,0.07318619119708718,1.0
1.28,0.18,-0.15,0.0765131676417406,1.0
1.32,0.18,-0.15,0.07958686169979849,1.0
1.36,0.18,-0.15,0.08235809232532004,1.0
1.4000000000000001,0.18,-0.15,0.08477767847236435,1.0
1.44,0.18,-0.15,0.08679643909499052,1.0
1.48,0.18,-0.15,0.08836519314725771,1.0
1.52,0.18,-0.15,0.08943475958322504,1.0
1.56,0.18,-0.15,0.08995595735695168,1.0
1.6,0.18028667891256267,-0.14962984723066508,0.09000042105455727,1.0
1.6400000000000001,0.18180657713061962,-0.14764200794029728,0.09000565842517805,1.0
1.68,0.1843705736267589,-0.1442750408082282,0.09000879373822591,1.0
1.72,0.18760721101961653,-0.13992076229989905,0.0900037590348178,1.0
1.76,0.19121837292411592,-0.1350075038626349,0.09000945028543939,1.0
1.8,0.1947516118411624,-0.12987585099214957,0.09002437518514436,1.0
1.84,0.19807947900358988,-0.12498061525330224,0.08996804995757955,1.0
1.8800000000000001,0.20080423880509363,-0.12078927145631371,0.09008542766794352,1.0
1.92,0.20322256143457948,-0.11666909868023466,0.09006614268179373,1.0
1.96,0.20556100005575256,-0.11247213879738692,0.09000534394719517,1.0
2.0,0.2077883541940385,-0.10838059847846701,0.09021984917791497,1.0
2.04,0.2098379768747271,-0.10419578893064953,0.08993127855198203,1.0
2.08,0.21167578214633517,-0.1000021525978532,0.08961272292225105,1.0
2.12,0.21396830533476732,-0.09565666417820158,0.08947380086486924,1.0
2.16,0.21582546786277904,-0.09155500433954768,0.09025817103800927,1.0
2.2,0.2171271132413456,-0.0866885056544936,0.08945808156759694,1.0
2.24,0.21938332826882948,-0.0828215064810944,0.09008576167594927,1.0
2.2800000000000002,0.22067575710383017,-0.07804679164046052,0.08940880315233385,1.0
2.32,0.2224419996574266,-0.07310714777424862,0.09005419467257461,1.0
2.36,0.22432198964460554,-0.06928221505032596,0.09083387885284533,1.0
2.4,0.22569166866977483,-0.06450855133955558,0.08991144406944841,1.0
2.44,0.22637732209891837,-0.05995788881214716,0.08978610311449736,1.0
2.48,0.22798804407570422,-0.05561361097811702,0.09102171229780304,1.0
2.52,0.2283979322745443,-0.05093751451205799,0.09101053792642602,1.0
2.56,0.22983459727840394,-0.04445797656680443,0.09037401113588611,1.0
2.6,0.23059496663096454,-0.04098114206421536,0.08932372001736921,1.0
2.64,0.23258710555307924,-0.03790441696302931,0.08957808200290668,1.0
2.68,0.23242830351274055,-0.03170764981918726,0.09034396479762044,1.0
2.72,0.23205299361950882,-0.028416357154119873,0.09068835807122273,1.0
2.7600000000000002,0.23383310383001735,-0.023758649610906284,0.08821991019647993,1.0
2.8000000000000003,0.2311676747798837,-0.018386008627656984,0.08974696246754334,1.0
2.84,0.2329500866512026,-0.014333487280115707,0.0889754726998486,1.0
2.88,0.2319757928363992,-0.009496212410361658,0.09128469069772789,1.0
2.92,0.23510463124714923,-0.0035235066477578283,0.0901569520432131,1.0
2.96,0.2335984125657443,-0.00045671031023384755,0.08935253916530622,1.0
3.0,0.2335584914575693,0.004868719826479669,0.08994439426219417,1.0
3.04,0.23379816482708798,0.01059938661365698,0.09020224132849511,1.0
3.08,0.23334766879885127,0.015568565791564822,0.08951105273967547,1.0
3.12,0.2352794625529613,0.019893829648105425,0.09236002705761284,1.0
3.16,0.2321123024856528,0.021794954088309663,0.09108977790757479,1.0
3.2,0.23256045245862658,0.027458964543299928,0.0881158998912227,1.0
3.24,0.23215715386134592,0.0325225061676618,0.09078383078069192,1.0
3.2800000000000002,0.22992554031730905,0.038170951059062444,0.0911326300652963,1.0
3.3200000000000003,0.2296183250098639,0.044017486231593725,0.08829608928064357,1.0
3.36,0.2279638221665163,0.048390880008181314,0.0900831888445162,1.0
3.4,0.2291530202909663,0.052641606698946825,0.09097752500255109,1.0
3.44,0.22571411162649202,0.05630272548233764,0.08862905420054176,1.0
3.48,0.2286249079357631,0.058913271403231916,0.09039285103389912,1.0
3.52,0.2249290376038205,0.06581349332109214,0.08978464615070829,1.0
3.56,0.2221391543689293,0.06777477061294862,0.09149284192861402,1.0
3.6,0.22359002820836799,0.0757678979388587,0.0905451921931824,1.0
3.64,0.22102459093339377,0.07634238883542228,0.09166819874813696,1.0
3.68,0.2185113614123472,0.08457473410156786,0.08996492837487383,1.0
3.72,0.2180783247999828,0.09012035427951115,0.08916608039227222,1.0
3.7600000000000002,0.21362170045931306,0.09144639127634231,0.0880055021294739,1.0
3.8000000000000003,0.212334314383609,0.095699442993823,0.08783480149550173,1.0
3.84,0.21087897414899273,0.10000249906923653,0.08915227050468867,1.0
3.88,0.20977592424958622,0.10562819354380575,0.09300352020447342,1.0
3.92,0.2062551553273564,0.11053252079207117,0.09066877773787739,1.0
3.96,0.2068374647263667,0.11589656584424661,0.09040878962360269,1.0
4.0,0.20231935067618473,0.11737452595792983,0.08990407165202204,1.0
4.04,0.19924367251894182,0.11938360838811483,0.09107762322649636,1.0
4.08,0.19777498502479446,0.12450501603718973,0.09159848105378217,1.0
4.12,0.19692207474009019,0.13015193875662345,0.08823900200631021,1.0
4.16,0.19396873460614258,0.13290385122343001,0.09053159538227402,1.0
4.2,0.19048835435519562,0.13504012792637204,0.09089332105561693,1.0
4.24,0.1876481155267077,0.13963210475835772,0.09187489162982944,1.0
4.28,0.18274584057455154,0.144435946684236,0.08852808630827222,1.0
4.32,0.18176330965167745,0.14797137352691248,0.08970860213712911,1.0
4.36,0.17832978493583887,0.15410605608080308,0.08792076805102263,1.0
4.4,0.17347503023699745,0.15628588494511278,0.09134667978487426,1.0
4.44,0.17265150712848223,0.1587926961666731,0.09174660276895448,1.0
4.48,0.16980634670539538,0.16283107727572788,0.09063307452950524,1.0
4.5200000000000005,0.16620277759178234,0.1657331863866836,0.09031998933846588,1.0
4.5600000000000005,0.16206758514251485,0.16918066537159432,0.09126616533702171,1.0
4.6000000000000005,0.1594830112454279,0.17289737593573012,0.0888306177856668,1.0
4.64,0.15480532899872035,0.17542035243040258,0.08962695402477686,1.0
4.68,0.1520743569352489,0.17833708509963875,0.08970754063866149,1.0
4.72,0.14807446404372315,0.18050249624552134,0.090349600521893,1.0
4.76,0.1444260833310052,0.18460023757914196,0.08915140352096552,1.0
4.8,0.1392743348508817,0.18740755517789526,0.08932499239174391,1.0
4.84,0.13608417928487568,0.19008477736786586,0.08859201571192887,1.0
4.88,0.13285911996431962,0.19327983862471856,0.08996544721968806,1.0
4.92,0.12846219872482956,0.19562362592062318,0.09018411723050816,1.0
4.96,0.12380136250354301,0.19981553127476837,0.08996209853523558,1.0
5.0,0.11976016848833394,0.20225833209710478,0.08987122797147591,1.0
5.04,0.11527001020071256,0.20544051811446112,0.0901143070482698,1.0
5.08,0.11125982756681425,0.20793294465065984,0.0904090980224945,1.0
5.12,0.10700102726250507,0.2083879417287712,0.09005650745125836,1.0
5.16,0.10457845087145999,0.20934777078638775,0.09031872093250476,1.0
