t,x,y,z,gripper
0.0,0.18,-0.15,0.025500000000000002,0.0
0.04,0.18,-0.15,0.025500000000000002,0.2081350378765754
0.08,0.18,-0.15,0.025500000000000002,0.40809706278913943
0.12,0.18,-0.15,0.025500000000000002,0.5917130617736808
0.16,0.18,-0.15,0.025500000000000002,0.7508100218661878
0.2,0.18,-0.15,0.025500000000000002,0.8772149301026495
0.24,0.18,-0.15,0.025500000000000002,0.9627547735190545
0.28,0.18,-0.15,0.025500000000000002,0.999256539151391
0.32,0.18,-0.15,0.025500000000000002,1.0
0.36,0.18,-0.15,0.025500000000000002,1.0
0.4,0.18,-0.15,0.025500000000000002,1.0
0.44,0.18,-0.15,0.025500000000000002,1.0
0.48,0.18,-0.15,0.025500000000000002,1.0
0.52,0.18,-0.15,0.025500000000000002,1.0
0.56,0.18,-0.15,0.025500000000000002,1.0
0.6,0.18,-0.15,0.025639896993397557,1.0
0.64,0.18,-0.15,0.02633076937562017,1.0
0.68,0.18,-0.15,0.027555256106301253,1.0
0.72,0.18,-0.15,0.029264176139499942,1.0
0.76,0.18,-0.15,0.031408348429275354,1.0
0.8,0.18,-0.15,0.03393859192968662,1.0
0.84,0.18,-0.15,0.03680572559479286,1.0
0.88,0.18,-0.15,0.039960568378653215,1.0
0.92,0.18,-0.15,0.04335393923532681,1.0
0.96,0.18,-0.15,0.04693665711887275,1.0
1.0,0.18,-0.15,0.05065954098335018,1.0
1.04,0.18,-0.15,0.05447340978281825,1.0
1.08,0.18,-0.15,0.05832908247133603,1.0
1.12,0.18,-0.15,0.062177378002962705,1.0
1.16,0.18,-0.15,0.06596911533175734,1.0
1.2,0.18,-0.15,0.06965511341177916,1.0
1.24,0.18,-0.15,0.07318619119708718,1.0
1.28,0.18,-0.15,0.0765131676417406,1.0
1.32,0.18,-0.15,0.07958686169979849,1.0
1.36,0.18,-0.15,0.08235809232532004,1.0
1.4000000000000001,0.18,-0.15,0.08477767847236435,1.0
1.44,0.18,-0.15,0.08679643909499052,1.0
1.48,0.18,-0.15,0.08836519314725771,1.0
1.52,0.18,-0.15,0.08943475958322504,1.0
1.56,0.18,-0.15,0.08995595735695168,1.0
1.6,0.18028722518114557,-0.14962877532300245,0.08999991927325962,1.0
1.6400000000000001,0.18180957724783897,-0.1476346854823748,0.08999715030938717,1.0
1.68,0.18435766169981227,-0.14427066664488122,0.0900038917767743,1.0
1.72,0.18759792455364327,-0.1399601783599573,0.09001551716615379,1.0
1.76,0.19116238971129795,-0.13507571328519757,0.08995171523306666,1.0
1.8,0.1948105978217945,-0.1299956101125822,0.08998792760140928,1.0
1.84,0.1981601242235588,-0.1250522795455636,0.08993851434664425,1.0
1.8800000000000001,0.20077787522201676,-0.12069913562099069,0.08986093700243893,1.0
1.92,0.20339211888406605,-0.11659446723640318,0.08995616864881813,1.0
1.96,0.20538397177657672,-0.11255735521440934,0.09000449765306542,1.0
2.0,0.20786190284098682,-0.1085772365115196,0.09011755609264921,1.0
2.04,0.2095495014177358,-0.10415066946248824,0.08993584717854426,1.0
2.08,0.2121174592555515,-0.09971565906950892,0.09039724671392395,1.0
2.12,0.21391745626562872,-0.09559922529951098,0.08994005629822246,1.0
2.16,0.21524143385084457,-0.09209079252210155,0.08990288796523069,1.0
2.2,0.2173718407232746,-0.08682528497367543,0.08984978420643201,1.0
2.24,0.21882692441592128,-0.08225627151826163,0.0895510363343261,1.0
2.2800000000000002,0.22189889223620266,-0.07820943627643522,0.0898342646680738,1.0
2.32,0.22287114019602658,-0.07426244718002259,0.08970083582391916,1.0
2.36,0.22418386592714665,-0.06985170887442449,0.09016245592010445,1.0
2.4,0.22536632817165003,-0.06394679803116197,0.08987060900383986,1.0
2.44,0.2263506319865546,-0.06134792136675919,0.08923610657575899,1.0
2.48,0.22759756930405659,-0.055898921951322955,0.08966150158822016,1.0
2.52,0.22939991010406177,-0.050777341629012075,0.09031623722122352,1.0
2.56,0.22993590620686882,-0.045469077024404024,0.09129785103575112,1.0
2.6,0.23081691991771686,-0.04033107868450315,0.09009087044679644,1.0
2.64,0.2302377550266312,-0.038048566971351595,0.08866742431456555,1.0
2.68,0.23212505432104064,-0.031709240144129826,0.09091706467081034,1.0
2.72,0.23382347870864478,-0.02591398190531193,0.0889259240567212,1.0
2.7600000000000002,0.23424594713526306,-0.024470344469919428,0.08920929456235817,1.0
2.8000000000000003,0.2323992077535188,-0.017522883494491742,0.09154753328795669,1.0
2.84,0.23411428256710687,-0.012925947694746136,0.0899469934661418,1.0
2.88,0.23527442931499618,-0.009776783778612937,0.08982698185567384,1.0
2.92,0.23330776711321866,-0.0053951034574258455,0.09024166490822094,1.0
2.96,0.23651567413853866,-0.0007329716613333461,0.09072596732842059,1.0
3.0,0.23295510204176176,0.003922881570482636,0.09030426021623124,1.0
3.04,0.2318440336708701,0.008514340279107186,0.08965311406692632,1.0
3.08,0.23201196124949985,0.017692057543145553,0.09008523496470681,1.0
3.12,0.2321242872887416,0.019067098906412103,0.08836843951021793,1.0
3.16,0.2344127512668914,0.024482816941535396,0.08967427811423384,1.0
3.2,0.23214216446138136,0.02736472149120242,0.09103169963464369,1.0
3.24,0.23213289374454038,0.0342663116856311,0.09142455129553682,1.0
3.2800000000000002,0.2342964844438894,0.037053807402683415,0.09012134126739633,1.0
3.3200000000000003,0.23236567264420577,0.04416938934938153,0.09010492339135445,1.0
3.36,0.2305493096166368,0.04662472875795497,0.09112289520880876,1.0
3.4,0.2308128126882364,0.05225937969127041,0.09014341396362863,1.0
3.44,0.22925193905579616,0.05539963794638268,0.08679637953987246,1.0
3.48,0.22560512387346632,0.06113781410968026,0.08981861684589758,1.0
3.52,0.22683928202051884,0.06825472290712595,0.090240175901412,1.0
3.56,0.22364681739473335,0.0694718407097402,0.08999917837450866,1.0
3.6,0.2207567882439798,0.07168959988268518,0.08655438537039241,1.0
3.64,0.2214351760232093,0.07818014326781866,0.08976840913404116,1.0
3.68,0.2190800572384291,0.08475184614020463,0.088275637370015,1.0
3.72,0.21930035305859785,0.0908922734709719,0.09030269663994205,1.0
3.7600000000000002,0.2140729921812754,0.09160093918268866,0.09184095867404485,1.0
3.8000000000000003,0.21383427350869824,0.09728829970589113,0.09023571594924637,1.0
3.84,0.21129525683297037,0.10201383177289837,0.09018504928899675,1.0
3.88,0.20943287869026286,0.10489551991114385,0.08858556446280663,1.0
3.92,0.20952608705799353,0.11010303737858779,0.09084216248360355,1.0
3.96,0.2068289801060796,0.11508795987272565,0.09078651100402568,1.0
4.0,0.20547502877716234,0.11608119283933215,0.09249110130352299,1.0
4.04,0.19975728677760432,0.12276473677167662,0.08786835199730647,1.0
4.08,0.19716800960591316,0.12514887031754,0.09088241060877908,1.0
4.12,0.19591851376225977,0.13071174669298805,0.08892082703657392,1.0
4.16,0.19181127772710238,0.13560906852286791,0.08916440729676087,1.0
4.2,0.19014124973423557,0.13658276053380736,0.0879479500721587,1.0
4.24,0.18649935927560646,0.14323658451620866,0.089457587012957,1.0
4.28,0.18363829257901582,0.1459760411895669,0.08988833021457876,1.0
4.32,0.18015717129684747,0.14863503731203973,0.0891750638759169,1.0
4.36,0.17703888405085527,0.1518887794754172,0.08955102337276499,1.0
4.4,0.17488488791451143,0.15610787112939387,0.0903044429004026,1.0
4.44,0.17152251072601413,0.15976243587681135,0.09094947829213529,1.0
4.48,0.1679295796004417,0.16165403526480657,0.09027051455345393,1.0
4.5200000000000005,0.1656468666878841,0.16580691386602067,0.09032159092929504,1.0
4.5600000000000005,0.1618406522863969,0.17019328730392358,0.09033119386557974,1.0
4.6000000000000005,0.15837901402477325,0.17236970633727908,0.09041941619964385,1.0
4.64,0.15487011323693675,0.17608689088164617,0.09166938590779565,1.0
4.68,0.1496465859039462,0.17952687474598372,0.09044218029580148,1.0
4.72,0.148754919197383,0.18119760364880602,0.08943770228509872,1.0
4.76,0.1446989563058318,0.18394311069795108,0.09012102339671621,1.0
4.8,0.1404554113098885,0.18771906610222694,0.08912596318508036,1.0
4.84,0.13610910950384597,0.1899779677776815,0.09029218844336946,1.0
4.88,0.1324337277727065,0.19260252726461202,0.09041396042438517,1.0
4.92,0.12768917368674587,0.1955052494298859,0.08940587510159904,1.0
4.96,0.12379519855495724,0.19916333185744245,0.08959475750936703,1.0
5.0,0.11962495481269173,0.20268414486638306,0.09092183858232723,1.0
5.04,0.11627994698280068,0.20548229260892004,0.08972581969337969,1.0
5.08,0.11109465628979856,0.2073883434804085,0.08985700563150976,1.0
5.12,0.10767193415358972,0.20924905160631707,0.08951271379513634,1.0
5.16,0.10470535543175444,0.20953360687125186,0.08977290706141666,1.0
