t,x,y,z,gripper
0.0,0.0,0.0,0.15,0.0
0.030201342281879196,0.01089200957102557,-0.009101229907024354,0.14627048336584872,0.0
0.06040268456375839,0.021755541624823814,-0.01817686572854246,0.14253982424090775,0.0
0.09060402684563759,0.0325621186441674,-0.027201313379048065,0.13880688013438727,0.0
0.12080536912751678,0.04328326311182901,-0.036148978773034926,0.13507050855549763,0.0
0.15100671140939598,0.0538904975105813,-0.0449942678249968,0.13132956701344906,0.0
0.18120805369127518,0.06435534432319695,-0.053711586449427424,0.1275829130174518,0.0
0.21140939597315436,0.07464932603244864,-0.06227534056082056,0.1238294040767162,0.0
0.24161073825503357,0.08474396512110902,-0.07065993607366997,0.12006789770045247,0.0
0.27181208053691275,0.09461078407195078,-0.07883977890246938,0.11629725139787087,0.0
0.30201342281879195,0.10422130536774661,-0.08678927496171254,0.11251632267818168,0.0
0.33221476510067116,0.11354705149126913,-0.09448283016589326,0.10872396905059518,0.0
0.36241610738255037,0.12255954492529104,-0.10189485042950522,0.10491904802432167,0.0
0.3926174496644296,0.13123030815258505,-0.10899974166704218,0.10110041710857134,0.0
0.4228187919463087,0.1395308636559238,-0.11577190979299792,0.09726693381255452,0.0
0.45302013422818793,0.1474327339180799,-0.12218576072186618,0.09341745564548148,0.0
0.48322147651006714,0.1549074414218261,-0.12821570036814078,0.08955084011656245,0.0
0.5134228187919463,0.1619265086499351,-0.13383613464631536,0.08566594473500773,0.0
0.5436241610738255,0.16846145808517946,-0.1390214694708837,0.08176162701002755,0.0
0.5738255033557047,0.17448381221033196,-0.14374611075633958,0.07783674445083222,0.0
0.6040268456375839,0.17996509350816522,-0.14798446441717672,0.07389015456663202,0.0
0.6342281879194631,0.1848768244614519,-0.1517109363678889,0.06992071486663717,0.0
0.6644295302013423,0.18919387064897653,-0.15490349045161378,0.06592866161924,0.024381933553775947
0.6946308724832215,0.19292394022474343,-0.15757504360248628,0.06192777602303711,0.06213140666981454
0.7248322147651007,0.19609338244611876,-0.15975835176475967,0.05793952723782415,0.10368643210814388
0.7550335570469799,0.19872876052861346,-0.16148639859012034,0.05398547266398438,0.14859200083295743
0.7852348993288591,0.20085663768773843,-0.1627921677302547,0.05008716970190112,0.196393103808448
0.8154362416107382,0.20250357713900455,-0.16370864283684927,0.04626617575195764,0.246634731998809
0.8456375838926175,0.20369614209792278,-0.1642688075615904,0.04254404821453721,0.2988618763682339
0.8758389261744967,0.20446089578000404,-0.16450564555616454,0.03894234449002315,0.35261952788091544
0.9060402684563759,0.2048244014007592,-0.16445214047225812,0.03548262197879871,0.4074526775010472
0.9362416107382551,0.20481322217569925,-0.16414127596155756,0.03218643808124719,0.4629063161928224
0.9664429530201343,0.204453921320335,-0.16360603567574927,0.029075350197751884,0.5185254349204342
0.9966442953020135,0.2037730620501774,-0.16287940326651967,0.026170915728696065,0.5738550246480757
