t,x,y,z,gripper
0.0,0.0,0.0,0.15,0.0
0.030201342281879196,0.01239087458311362,-0.00968138756809865,0.1473922141831384,0.0
0.06040268456375839,0.02474883363264997,-0.019335570982052862,0.14477567059682103,0.0
0.09060402684563759,0.03704096161503178,-0.02893534608771821,0.14214161147159204,0.0
0.12080536912751678,0.04923434299668178,-0.03845350873095025,0.1394812790379957,0.0
0.15100671140939598,0.0612960622440227,-0.04786285475760456,0.13678591552657618,0.0
0.18120805369127518,0.07319320382347727,-0.057136180013536694,0.13404676316787775,0.0
0.21140939597315436,0.08489285220146825,-0.06624628034460223,0.13125506419244456,0.0
0.24161073825503357,0.0963620918444183,-0.07516595159665672,0.12840206083082084,0.0
0.27181208053691275,0.1075680072187502,-0.08386798961555572,0.12547899531355078,0.0
0.30201342281879195,0.11847768279088669,-0.09232519024715485,0.12247710987117866,0.0
0.33221476510067116,0.12905820302725046,-0.10051034933730962,0.11938764673424859,0.0
0.36241610738255037,0.1392766523942643,-0.10839626273187561,0.11620184813330484,0.0
0.3926174496644296,0.14910011535835088,-0.11595572627670837,0.1129109562988916,0.0
0.4228187919463087,0.15849567638593295,-0.12316153581766355,0.1095062134615531,0.0
0.45302013422818793,0.16743041994343325,-0.1299864872005966,0.10597886185183353,0.0
0.48322147651006714,0.17587143049727447,-0.13640337627136317,0.10232014370027712,0.0
0.5134228187919463,0.18378579251387941,-0.14238499887581876,0.09852130123742806,0.0
0.5436241610738255,0.19114059045967075,-0.14790415085981898,0.09457357669383055,0.0
0.5738255033557047,0.19790290880107125,-0.1529336280692194,0.09046821230002883,0.0
0.6040268456375839,0.20403983200450362,-0.15744622634987554,0.0861964502865671,0.0
0.6342281879194631,0.20951844453639057,-0.161414741547643,0.08174953288398956,0.0
0.6644295302013423,0.21430985467949115,-0.16481574513040803,0.07712162472663808,0.024381933553775947
0.6946308724832215,0.21842470068825148,-0.16766290027688618,0.07233560014376283,0.06213140666981454
0.7248322147651007,0.22189605761700876,-0.1699909230342361,0.06743062878818976,0.10368643210814388
0.7550335570469799,0.2247572580443456,-0.17183477108942635,0.06244606734658779,0.14859200083295743
0.7852348993288591,0.2270416345488446,-0.1732294021294255,0.05742127250562596,0.196393103808448
0.8154362416107382,0.22878251970908844,-0.17420977384120215,0.05239560095197324,0.246634731998809
